,Date,Standard_YoY,Northeast,Midwest,South,West
266,2023-03-01,4.931348641757127,4.3029058018853705,4.86996468546117,5.297956194947551,5.124196117765045
267,2023-04-01,4.946947488062325,3.836843419628755,4.946415077483168,5.515240514650976,4.897361181201076
268,2023-05-01,4.125314539356473,3.070585167310891,3.661161904552346,4.4411186451446705,4.482552600558698
269,2023-06-01,3.0592533347792994,2.2437372125578836,2.4069555927701103,3.2571748652701293,3.49350549927272
270,2023-07-01,3.28032820234625,2.6268648910158454,2.934635204773528,3.3625629328808637,3.4763386643138494
271,2023-08-01,3.7186358677607556,2.798064232292119,3.351880380607164,4.111530532649876,3.891877087891271
272,2023-09-01,3.6950823322234427,3.002096681773203,3.1556794636755203,4.171997107656367,3.934381486159677
273,2023-10-01,3.2465375076767167,2.69447177119555,2.9154087278085106,3.655361520032119,3.2805019870847607
274,2023-11-01,3.139855644977696,2.5480391966121285,2.9312390571416103,3.4392074493669433,3.285652334933964
275,2023-12-01,3.322200208829762,2.5938666233976893,3.1709922887398045,3.6602418417446048,3.602363643876827
276,2024-01-01,3.1079425939238847,2.516732565746005,2.667921480391744,3.4372224020272846,3.331264942027312
277,2024-02-01,3.16642120765831,2.4331219990640696,2.7537750473675127,3.715209470208869,3.1990098079152762
278,2024-03-01,3.4690014354717524,3.3729272626211726,2.843434523597188,3.7946809018332583,3.581684673308083
279,2024-04-01,3.3540471111874304,3.5873245940329923,2.7634813267264136,3.314765589286006,3.6820231728778685
280,2024-05-01,3.238866396761142,3.9065977882469127,2.7238056153062518,3.179232752822836,3.328027200370909
281,2024-06-01,2.9700853998204435,3.8113293056180497,2.480431097374014,2.8868994470819365,2.8399003846533155
282,2024-07-01,2.9384633061405374,3.626987564978079,2.6756604834176523,2.8727222575425815,2.5576778046265236
283,2024-08-01,2.6109140322338353,3.3917594732453926,2.6083571243187276,2.269754996237139,2.2094570155164694
284,2024-09-01,2.432541464144644,3.40831866183271,2.5487597975294207,2.142783248847846,2.0684537895697908
285,2024-10-01,2.5714034967967203,3.5159658552007533,2.5650832862541773,2.503390181499965,2.090275489154969
286,2024-11-01,2.7141684004842848,3.486143961144905,2.62986796186111,2.65848191884388,2.42691519128162
287,2024-12-01,2.872366268806581,3.510120420189611,3.0379559575637094,2.762473473158522,2.5011352061166114
288,2025-01-01,2.999412512831112,3.7267432174593607,3.3972416069904643,2.826034132101296,2.419121300521554
289,2025-02-01,2.8142703731568686,3.890142281828801,3.103238739147751,2.2573430448895593,2.5897327677560256
290,2025-03-01,2.4055852640280317,3.2038192210504635,2.7492100270203768,1.869683733455929,2.2350858814817576
291,2025-04-01,2.3337465177498906,3.104926710727929,2.4057876970019043,1.9609706854056386,2.1281245322556375
292,2025-05-01,2.3759340869898393,2.802375793292411,2.4063646226171187,2.036711912373579,2.4083735177629295
293,2025-06-01,2.6726833178446263,3.0150243950428868,3.0091581579137383,2.2835566238861293,2.6826549022663793
294,2025-07-01,2.7318012794754543,3.171153781132907,2.5936165553487545,2.273240053757286,3.019443293894475
295,2025-08-01,2.9392196249335534,3.3102348684614036,2.8008025731561803,2.5500309064923066,3.1951583783686566
296,2025-09-01,3.022699626172387,3.1070804142366404,3.087367158097676,2.702579081149259,3.299477959104302
297,2025-11-01,2.711969385272184,3.0123296917424325,2.901218306413811,2.1858065945667526,2.923558844804197
298,2025-12-01,2.653312468710922,3.2397632586463443,2.870331687338634,2.2152197786083683,2.8636997408876708
