,Date,Housing_YoY,Housing_Index,Food_YoY,Food_Index,Transportation_YoY,Transportation_Index,Medical Care_YoY,Medical Care_Index,Education_YoY,Education_Index,Communication_YoY,Communication_Index,Recreation_YoY,Recreation_Index,Apparel_YoY,Apparel_Index,other_goods_YoY,other_goods_Index,Energy_YoY,Energy_Index
183,2015-04-01,2.186074978234065,142.393993993994,1.9170522210004481,147.87176399759184,-9.29407413157739,133.22334004024145,2.8994137469418035,174.42175273865413,3.767368571837837,217.5177434030937,-2.611102344044003,83.57083333333333,-0.037162512531541125,113.06451612903228,-0.8511472837811285,96.70237184391738,1.2631196551825763,155.79682779456192,-18.52487753337816,177.02347826086958
184,2015-05-01,1.9008956762678109,142.46846846846847,1.5608801067296785,148.03491872366047,-7.342445924527963,135.6653252850436,2.8740714131100464,174.7820813771518,3.7286301666305866,218.0755232029117,-2.9609657752192042,83.22916666666667,0.18147095168552507,113.32453567937439,-1.5198829173612483,96.27467482785005,1.3728500927170373,156.07590634441087,-16.14683022153739,181.71565217391304
185,2015-06-01,2.0105783790971943,142.82522522522524,1.7190369101900194,148.41119807344973,-6.765514308058873,136.7270288397049,2.5605084710710546,174.62050078247262,3.697116982565496,218.5914467697907,-2.992782327638588,83.16145833333333,0.33093985189793784,113.50342130987292,-1.9315216202278385,96.0290742157613,1.7054784113244459,156.72092145015105,-15.096870820218333,184.36086956521737
186,2015-07-01,1.9850660048353674,143.14354354354356,1.5851253484187922,148.5448524984949,-6.399970659160303,136.9322602280349,2.544142209496547,174.86424100156495,3.8090029412651383,219.3430391264786,-3.11813470244815,83.14583333333333,0.4636958985405615,113.51808406647118,-1.760954182363883,96.16602907421577,1.7023445214054966,156.75641993957703,-14.923375036181785,184.01999999999998
187,2015-08-01,2.039943914366815,143.36336336336336,1.556436212808765,148.88320288982538,-6.6623362862842095,135.88799463447353,2.424313309986914,174.73082942097028,3.67154775801688,219.80254777070064,-2.931675208277673,83.25833333333334,0.6905526155981612,113.45650048875855,-0.9351665004671883,96.53098699311401,1.6496909123835612,156.85913897280966,-15.10791659713715,181.37304347826088
188,2015-09-01,2.1354713662405933,143.6852852852853,1.571178137850815,149.2980132450331,-8.471287312566734,132.23474178403757,2.4152865192831774,175.13615023474182,3.899887326115925,220.67333939945405,-2.5004867127421337,83.46770833333333,0.6498288783953532,113.55327468230696,-1.4098722352186455,96.41239479724561,1.7941276427197117,157.22771903323263,-18.36182277223625,171.51826086956524
189,2015-10-01,2.1039308604936524,143.89969969969968,1.549284253578742,149.48103552077063,-8.087306414635286,131.75385647216632,2.9520876831491405,176.32276995305165,3.7540679746824734,221.05186533212012,-1.4825178258041527,83.61979166666667,0.6302738968045452,113.77614858260019,-1.9082505615954815,95.88599846977812,1.8701886277320279,157.81646525679758,-17.482841968944697,170.1008695652174
190,2015-11-01,2.128085106382982,144.14474474474474,1.2113126565649113,149.35279951836242,-6.374712545171468,131.88732394366198,2.916879073662737,176.92683881064164,3.7338160136286103,221.62602365787077,-0.826191503791851,83.77604166666667,0.6124234470691325,113.53861192570871,-1.2023197699089994,96.1928079571538,2.0688342956669548,158.0143504531722,-14.803332518251999,169.66434782608698
191,2015-12-01,2.0384411171285866,144.27867867867866,0.7814025382362422,149.1637567730283,-4.603084399678625,130.60228034875922,2.5524165050830883,177.12519561815338,3.6541745609637966,222.02365787079162,-0.6210488550185023,83.67604166666666,0.6385043231160958,113.55131964809384,-0.4698468851915272,96.43611323641929,1.866032555068542,157.89350453172204,-12.992367390269798,165.34173913043477
192,2016-01-01,2.094725009014353,144.54834834834836,0.8963884051366389,149.28777844671885,-1.1311148974606389,129.2072434607646,2.9099288321539962,177.69718309859155,3.346152220766596,222.5186533212011,-0.4744209092035323,83.69479166666666,0.6102205449572295,113.6236559139785,-0.8959081575212746,95.63810252486611,1.6395271564875191,158.26057401812687,-7.3482188409711435,161.07391304347826
